x, y, z, yaw
1.43223, 0.221001, 0.293604, 2
1.18838, 2.29162, 0.23946, 4
1.27947, 0.578881, 0.276391, 7
1.44536, 0.220228, 0.2961, 2
1.19837, 2.28064, 0.241019, 4
1.26111, 0.587183, 0.273362, 7
1.44028, 0.220463, 0.295123, 2
1.19879, 2.28044, 0.240808, 4
1.26015, 0.587474, 0.273913, 7
1.2013, 2.27757, 0.241375, 4
1.44062, 0.220251, 0.295252, 2
1.27141, 0.582842, 0.27577, 7
1.45211, 0.219561, 0.297115, 2
1.19744, 2.28174, 0.241127, 4
1.26118, 0.586729, 0.274054, 7
1.19403, 2.28563, 0.239509, 4
1.45037, 0.219807, 0.296926, 2
1.26891, 0.583957, 0.27531, 7
1.4621, 0.219223, 0.298988, 2
1.19311, 2.28657, 0.239592, 4
1.24515, 0.594609, 0.270667, 7
1.43771, 0.220678, 0.294445, 2
1.191, 2.2891, 0.239649, 4
1.27928, 0.578486, 0.276618, 7
1.19753, 2.28153, 0.240681, 4
1.44783, 0.220329, 0.296221, 2
1.26103, 0.587252, 0.273354, 7
1.42437, 0.221487, 0.292613, 2
1.1763, 2.30482, 0.236842, 4
1.27617, 0.579754, 0.27618, 7
1.4283, 0.22106, 0.292828, 2
1.19432, 2.28494, 0.239894, 4
1.28132, 0.57808, 0.276965, 7
1.19476, 2.28455, 0.240543, 4
1.40643, 0.221879, 0.288989, 2
1.28249, 0.577436, 0.277223, 7
1.19563, 2.28379, 0.240642, 4
1.43425, 0.220877, 0.29376, 2
1.27662, 0.57975, 0.276122, 7
1.18277, 2.29808, 0.238307, 4
1.43201, 0.220881, 0.293962, 2
1.27208, 0.582132, 0.274955, 7
1.44309, 0.220561, 0.295554, 2
1.21137, 2.26639, 0.243986, 4
1.27825, 0.579676, 0.276247, 7
1.40071, 0.222193, 0.288333, 2
1.20205, 2.2765, 0.242237, 4
1.28396, 0.576811, 0.27771, 7
1.4067, 0.222441, 0.28912, 2
1.19569, 2.28387, 0.240843, 4
1.29338, 0.572584, 0.279224, 7
1.41696, 0.221985, 0.290561, 2
1.1798, 2.30119, 0.237956, 4
1.24816, 0.592749, 0.27113, 7
1.17414, 2.31007, 0.236417, 4
1.42969, 0.221002, 0.292975, 2
1.25275, 0.591156, 0.271735, 7
1.18106, 2.3, 0.238271, 4
1.42004, 0.221509, 0.291645, 2
1.25304, 0.590673, 0.271928, 7
1.43779, 0.220491, 0.294535, 2
1.19335, 2.28614, 0.240593, 4
1.25999, 0.587458, 0.273613, 7
1.21537, 2.26152, 0.244909, 4
1.43692, 0.220587, 0.294216, 2
1.26201, 0.586713, 0.273446, 7
1.19487, 2.28445, 0.240557, 4
1.43161, 0.220757, 0.293045, 2
1.26007, 0.587745, 0.27324, 7
1.20244, 2.2761, 0.24204, 4
1.43513, 0.220707, 0.29385, 2
1.27308, 0.581601, 0.275265, 7
1.20175, 2.27686, 0.24174, 4
1.43204, 0.220883, 0.293597, 2
1.27145, 0.582836, 0.275161, 7
1.4321, 0.221036, 0.293594, 2
1.18801, 2.292, 0.23962, 4
1.26701, 0.584439, 0.274373, 7
1.19202, 2.2876, 0.240187, 4
1.44344, 0.220078, 0.295674, 2
1.27513, 0.581121, 0.275973, 7
1.18329, 2.29734, 0.238798, 4
1.41786, 0.221828, 0.291437, 2
1.2667, 0.584558, 0.274531, 7
1.19746, 2.28133, 0.241416, 4
1.41908, 0.2217, 0.291966, 2
1.26667, 0.584811, 0.274732, 7
1.20311, 2.27511, 0.2423, 4
1.44326, 0.220006, 0.29608, 2
1.25468, 0.590114, 0.272758, 7
1.18568, 2.29471, 0.239481, 4
1.43019, 0.220855, 0.293949, 2
1.26336, 0.585281, 0.27436, 7
1.43085, 0.220958, 0.29431, 2
1.17744, 2.30366, 0.238596, 4
1.26561, 0.585325, 0.274939, 7
1.18212, 2.30064, 0.238674, 4
1.45533, 0.219474, 0.298677, 2
1.26353, 0.585745, 0.274469, 7
1.19084, 2.28873, 0.24103, 4
1.46552, 0.2186, 0.300447, 2
1.26883, 0.582619, 0.275376, 7
1.44695, 0.220148, 0.297007, 2
1.18229, 2.29826, 0.239515, 4
1.26089, 0.586574, 0.274084, 7
1.43338, 0.220801, 0.29385, 2
1.17674, 2.30453, 0.238853, 4
1.25494, 0.589777, 0.273314, 7
1.43934, 0.219716, 0.296202, 2
1.18437, 2.29569, 0.240714, 4
1.2583, 0.587536, 0.274463, 7
1.44798, 0.219683, 0.297988, 2
1.18941, 2.29026, 0.241286, 4
1.26955, 0.583111, 0.276546, 7
1.18121, 2.29901, 0.239961, 4
1.45899, 0.219087, 0.299843, 2
1.26375, 0.585416, 0.275589, 7
1.18154, 2.29897, 0.240196, 4
1.42644, 0.22058, 0.293425, 2
1.25898, 0.587571, 0.274683, 7
1.43598, 0.219692, 0.294823, 2
1.20036, 2.27822, 0.243682, 4
1.25639, 0.588334, 0.274161, 7
1.42156, 0.220764, 0.292296, 2
1.18654, 2.29337, 0.241222, 4
1.24212, 0.594877, 0.271054, 7
1.42696, 0.220414, 0.292995, 2
1.18315, 2.2972, 0.240275, 4
1.25577, 0.588941, 0.273253, 7
1.18911, 2.29065, 0.241344, 4
1.45112, 0.219491, 0.29802, 2
1.26706, 0.584244, 0.275385, 7
1.17595, 2.305, 0.238899, 4
1.45522, 0.21932, 0.298915, 2
1.25007, 0.591402, 0.272614, 7
1.4498, 0.219631, 0.297648, 2
1.17018, 2.3115, 0.23763, 4
1.27287, 0.581704, 0.276139, 7
1.45907, 0.219204, 0.299028, 2
1.17295, 2.30871, 0.238298, 4
1.27025, 0.582742, 0.275629, 7
1.16317, 2.31935, 0.236692, 4
1.45947, 0.219128, 0.299246, 2
1.27661, 0.5799, 0.276537, 7
